serial	character_id	book_num	event_id	event_type	event_text	linked_scene_serial	status
MAP-TIMELINE-357f37191037	WC02382	B02	TL-WC02382-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-121498e5ec68	WC02383	B02	TL-WC02383-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-8df2402efaa8	WC02384	B02	TL-WC02384-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-0de088ca916c	WC02385	B02	TL-WC02385-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-d01d3c09baac	WC02386	B02	TL-WC02386-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-1936734d950b	WC02387	B02	TL-WC02387-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-ab207f2301ac	WC02388	B02	TL-WC02388-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-e88b1f12248d	WC02389	B02	TL-WC02389-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-11c18530b7e8	WC02390	B02	TL-WC02390-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-7864393a9214	WC02391	B02	TL-WC02391-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-e53fcdce3eae	WC02392	B02	TL-WC02392-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-6d8d6d467f9b	WC02393	B02	TL-WC02393-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-4f7c0d0ee330	WC02394	B02	TL-WC02394-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-eb59d929f1bd	WC02395	B02	TL-WC02395-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-002d3e67e90d	WC02396	B02	TL-WC02396-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-d7143f5a6634	WC02397	B02	TL-WC02397-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-9fd753c1ce7b	WC02398	B02	TL-WC02398-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-fbf5151b3f2e	WC02399	B02	TL-WC02399-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-6978f5b35b73	WC02400	B02	TL-WC02400-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-240b32276ab1	WC02401	B02	TL-WC02401-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-80b8cdfb0aed	WC02402	B02	TL-WC02402-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-b5e7c12d162e	WC02403	B02	TL-WC02403-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-1d94b3b87ede	WC02404	B02	TL-WC02404-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-69027eeb21a8	WC02405	B02	TL-WC02405-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-9aa9f04b11d4	WC02406	B02	TL-WC02406-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-e442d2be0f25	WC02407	B02	TL-WC02407-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-ecd4b9921891	WC02408	B02	TL-WC02408-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-6003ff09f6b2	WC02409	B02	TL-WC02409-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-103ef48d2f19	WC02410	B02	TL-WC02410-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-aa442f85773b	WC02411	B02	TL-WC02411-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-bcc08c5c4fac	WC02412	B02	TL-WC02412-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-47cea290ae1f	WC02413	B02	TL-WC02413-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-19c495fc8d9d	WC02414	B02	TL-WC02414-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-326dcf6ce53a	WC02415	B02	TL-WC02415-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-b134bf2d8f85	WC02416	B02	TL-WC02416-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-5bc8b9e7b79c	WC02417	B02	TL-WC02417-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-806e8185d012	WC02418	B02	TL-WC02418-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-94e82eb6b03a	WC02419	B02	TL-WC02419-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-81c86c8e277c	WC02420	B02	TL-WC02420-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-072fbb03491d	WC02421	B02	TL-WC02421-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-e793a04600f2	WC02422	B02	TL-WC02422-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-640e4664d5e4	WC02423	B02	TL-WC02423-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-2869e25c9096	WC02424	B02	TL-WC02424-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-d627254d16ae	WC02425	B02	TL-WC02425-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-ec8f24d9b59f	WC02426	B02	TL-WC02426-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-225f63e5b9bc	WC02427	B02	TL-WC02427-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-52d88db0da45	WC02428	B02	TL-WC02428-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-c519b87cdf6c	WC02429	B02	TL-WC02429-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-347d5cd20770	WC02430	B02	TL-WC02430-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-421cd3ecc489	WC02431	B02	TL-WC02431-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-748176c235c6	WC02432	B02	TL-WC02432-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-8e47f7940d29	WC02433	B02	TL-WC02433-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-25d56d9d5b08	WC02434	B02	TL-WC02434-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-0976e7e8ac22	WC02435	B02	TL-WC02435-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-ca6e0f1cb478	WC02436	B02	TL-WC02436-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-4c72f87c6bee	WC02437	B02	TL-WC02437-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-c9977c0923c3	WC02438	B02	TL-WC02438-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-807ad86baedd	WC02439	B02	TL-WC02439-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-039871b2b238	WC02440	B02	TL-WC02440-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-aececfc6492d	WC02441	B02	TL-WC02441-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-18ea43a85174	WC02442	B02	TL-WC02442-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-f3b621ed25c3	WC02443	B02	TL-WC02443-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-bd81aecacc96	WC02444	B02	TL-WC02444-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-7ae06a1ff798	WC02445	B02	TL-WC02445-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-2addb0fcf701	WC02446	B02	TL-WC02446-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-70a2118072bd	WC02447	B02	TL-WC02447-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-53e70dc96916	WC02448	B02	TL-WC02448-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-6fdc3efdc46c	WC02449	B02	TL-WC02449-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-ebc6846f1d1f	WC02450	B02	TL-WC02450-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-9b6eb513cb8a	WC02451	B02	TL-WC02451-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-e638838ec321	WC02452	B02	TL-WC02452-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-b7281f68c455	WC02453	B02	TL-WC02453-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-43c2f23a31bc	WC02454	B02	TL-WC02454-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-74f26ab2d4b0	WC02455	B02	TL-WC02455-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-18f46953e3b0	WC02456	B02	TL-WC02456-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-c3761d15de9d	WC02457	B02	TL-WC02457-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-5e7b273e4ae0	WC02458	B02	TL-WC02458-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-ed87bfbc05ca	WC02459	B02	TL-WC02459-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-8f3d0615d0c7	WC02460	B02	TL-WC02460-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-a6e8ae0c6da0	WC02461	B02	TL-WC02461-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-2b3329462151	WC02462	B02	TL-WC02462-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-e70373e77ba0	WC02463	B02	TL-WC02463-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-89232892927e	WC02464	B02	TL-WC02464-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-2d593fabf113	WC02465	B02	TL-WC02465-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-c29d38cc275b	WC02466	B02	TL-WC02466-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-bbaf9a4c2fb9	WC02467	B02	TL-WC02467-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-e7b724a87936	WC02468	B02	TL-WC02468-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-9364b35cdfed	WC02469	B02	TL-WC02469-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-2ed7adc44092	WC02470	B02	TL-WC02470-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-e0f59677b2dc	WC02471	B02	TL-WC02471-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-b599b552a866	WC02472	B02	TL-WC02472-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-25df50c867d9	WC02473	B02	TL-WC02473-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-2e6bc703e9c8	WC02474	B02	TL-WC02474-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-f93f3a84566e	WC02475	B02	TL-WC02475-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-482bcb914b79	WC02476	B02	TL-WC02476-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-cbf947faa5f7	WC02477	B02	TL-WC02477-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-42ad770300d5	WC02478	B02	TL-WC02478-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-587bf1da4a04	WC02479	B02	TL-WC02479-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-a2faa34910a1	WC02480	B02	TL-WC02480-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-31b44a193708	WC02481	B02	TL-WC02481-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-ddb523174080	WC02482	B02	TL-WC02482-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-93611fed747f	WC02483	B02	TL-WC02483-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-0dffc93bf434	WC02484	B02	TL-WC02484-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-28d1626cafeb	WC02485	B02	TL-WC02485-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-18dd9ad27715	WC02486	B02	TL-WC02486-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-06e2293186e3	WC02487	B02	TL-WC02487-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-bb4999167b3e	WC02488	B02	TL-WC02488-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-722657563892	WC02489	B02	TL-WC02489-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-610ae21f2b58	WC02490	B02	TL-WC02490-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-bd3e8ba15e4f	WC02491	B02	TL-WC02491-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-9709a729f43d	WC02492	B02	TL-WC02492-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-2c561ef61d75	WC02493	B02	TL-WC02493-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-ec4d457c3216	WC02494	B02	TL-WC02494-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-2e4427eda9c1	WC02495	B02	TL-WC02495-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-15a6246a3f12	WC02496	B02	TL-WC02496-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-231f0a07d050	WC02497	B02	TL-WC02497-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-ae4b8a0c3fdb	WC02498	B02	TL-WC02498-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-6e6de25b0c6d	WC02499	B02	TL-WC02499-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-2cf0af3d30f0	WC02500	B02	TL-WC02500-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-da604f31489e	WC02501	B02	TL-WC02501-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-082fc003b27d	WC02502	B02	TL-WC02502-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-0e12d57d2d31	WC02503	B02	TL-WC02503-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-141ba442f69d	WC02504	B02	TL-WC02504-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-0bf7ac147b03	WC02505	B02	TL-WC02505-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-be538863b2ed	WC02506	B02	TL-WC02506-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-fe5c19e4b7aa	WC02507	B02	TL-WC02507-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-2ef7aabccba2	WC02508	B02	TL-WC02508-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-fcd1416169b1	WC02509	B02	TL-WC02509-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-253df720b33b	WC02510	B02	TL-WC02510-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-3367cc6a5680	WC02511	B02	TL-WC02511-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-dc5fb74ede5d	WC02512	B02	TL-WC02512-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-6a037aa3194a	WC02513	B02	TL-WC02513-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-05c8eab8d50c	WC02514	B02	TL-WC02514-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-6069e98df978	WC02515	B02	TL-WC02515-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-aa3815eed1c0	WC02516	B02	TL-WC02516-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-a9c10029c718	WC02517	B02	TL-WC02517-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-f298c0e45b9d	WC02518	B02	TL-WC02518-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-0980b1abf2ca	WC02519	B02	TL-WC02519-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-59e6329fc79a	WC02520	B02	TL-WC02520-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-61ef30a3c5cc	WC02521	B02	TL-WC02521-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-137240c275bd	WC02522	B02	TL-WC02522-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-34ffe541d5d1	WC02523	B02	TL-WC02523-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-09d65af8f13c	WC02524	B02	TL-WC02524-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-3d7636198e1d	WC02525	B02	TL-WC02525-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-3481b1d7dd6d	WC02526	B02	TL-WC02526-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
MAP-TIMELINE-4bfbe8a6ddf6	WC02527	B02	TL-WC02527-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-36dea452bfe7	generated_linked
