book_num	book_title	encounter_id	core_character	satellite_character	satellite_score	source_profiles	source_traits	event_shape	stakes	memorable_hook	plot_incorporation	coverage_rule
12	Stasis	WE12_00402	URSULA	canonical_id	171	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	training failure that becomes a better method	relationship, pressure, humor, and future obligation	high-score satellite gets recurring callback seed	encounter may remain local unless later scene pressure calls it back	core_minimum_three
12	Stasis	WE12_00403	RYLOS / BOOJAY	book_25	87	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	shared meal that turns into a strategic decision	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
12	Stasis	WE12_00404	RYLOS / BOOJAY	role	123	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	route negotiation where the weak detail saves everyone	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
12	Stasis	WE12_00405	RYLOS / BOOJAY	first_appears	99	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	unexpected kindness that creates a later obligation	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
12	Stasis	WE12_00406	pre_pip_role	source_stack	123	SRC0001+SRC0002+SRC0003+SRC0008+SRC0024	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	public embarrassment that becomes witness	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
12	Stasis	WE12_00407	pre_pip_role	book_25	87	SRC0001+SRC0002+SRC0003+SRC0008+SRC0024	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	dangerous question asked at the wrong time but for the right reason	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
12	Stasis	WE12_00408	pre_pip_role	role	123	SRC0001+SRC0002+SRC0003+SRC0008+SRC0024	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	argument that turns into protection	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
12	Stasis	WE12_00409	rylos_arc	canonical_id	171	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	small ridiculous task that reveals serious loyalty	relationship, pressure, humor, and future obligation	high-score satellite gets recurring callback seed	encounter may remain local unless later scene pressure calls it back	core_minimum_three
12	Stasis	WE12_00410	rylos_arc	source_stack	123	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	rescue attempt that goes socially wrong before it goes right	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
12	Stasis	WE12_00411	rylos_arc	book_25	87	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	market pressure scene with a hidden consequence	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
12	Stasis	WE12_00412	rylos_pip_law	first_appears	99	SRC0001+SRC0002+SRC0003+SRC0008+SRC0024	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	quiet care scene interrupted by external danger	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
12	Stasis	WE12_00413	rylos_pip_law	canonical_id	171	SRC0001+SRC0002+SRC0003+SRC0008+SRC0024	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	comic misunderstanding that exposes a true wound	relationship, pressure, humor, and future obligation	high-score satellite gets recurring callback seed	encounter may remain local unless later scene pressure calls it back	core_minimum_three
12	Stasis	WE12_00414	rylos_pip_law	source_stack	123	SRC0001+SRC0002+SRC0003+SRC0008+SRC0024	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	training failure that becomes a better method	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
13	The Afterwake	WE13_00415	Mack	role	123	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	shared meal that turns into a strategic decision	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
13	The Afterwake	WE13_00416	Mack	Keeper Olvath	120	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	route negotiation where the weak detail saves everyone	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
13	The Afterwake	WE13_00417	Mack	book_25	87	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	unexpected kindness that creates a later obligation	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
13	The Afterwake	WE13_00418	Pip	first_appears	99	SRC0001+SRC0002+SRC0003+SRC0008+SRC0024	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	public embarrassment that becomes witness	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
13	The Afterwake	WE13_00419	Pip	Feritha	268	SRC0001+SRC0002+SRC0003+SRC0008+SRC0024	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	dangerous question asked at the wrong time but for the right reason	relationship, pressure, humor, and future obligation	high-score satellite gets recurring callback seed	encounter may remain local unless later scene pressure calls it back	core_minimum_three
13	The Afterwake	WE13_00420	Pip	Pethran	268	SRC0001+SRC0002+SRC0003+SRC0008+SRC0024	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	argument that turns into protection	relationship, pressure, humor, and future obligation	high-score satellite gets recurring callback seed	encounter may remain local unless later scene pressure calls it back	core_minimum_three
13	The Afterwake	WE13_00421	Xethrolund	Oswyn	268	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	small ridiculous task that reveals serious loyalty	relationship, pressure, humor, and future obligation	high-score satellite gets recurring callback seed	encounter may remain local unless later scene pressure calls it back	core_minimum_three
13	The Afterwake	WE13_00422	Xethrolund	Calla	260	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	rescue attempt that goes socially wrong before it goes right	relationship, pressure, humor, and future obligation	high-score satellite gets recurring callback seed	encounter may remain local unless later scene pressure calls it back	core_minimum_three
13	The Afterwake	WE13_00423	Xethrolund	canonical_id	171	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	market pressure scene with a hidden consequence	relationship, pressure, humor, and future obligation	high-score satellite gets recurring callback seed	encounter may remain local unless later scene pressure calls it back	core_minimum_three
13	The Afterwake	WE13_00424	Daisy May	Sorra	260	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	quiet care scene interrupted by external danger	relationship, pressure, humor, and future obligation	high-score satellite gets recurring callback seed	encounter may remain local unless later scene pressure calls it back	core_minimum_three
13	The Afterwake	WE13_00425	Daisy May	Wrenath	155	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	comic misunderstanding that exposes a true wound	relationship, pressure, humor, and future obligation	high-score satellite gets recurring callback seed	encounter may remain local unless later scene pressure calls it back	core_minimum_three
13	The Afterwake	WE13_00426	Daisy May	source_stack	123	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	training failure that becomes a better method	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
13	The Afterwake	WE13_00427	Majiskii	role	123	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	shared meal that turns into a strategic decision	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
13	The Afterwake	WE13_00428	Majiskii	Keeper Olvath	120	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	route negotiation where the weak detail saves everyone	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
13	The Afterwake	WE13_00429	Majiskii	book_25	87	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	unexpected kindness that creates a later obligation	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
13	The Afterwake	WE13_00430	Rolzen	first_appears	99	SRC0014+SRC0015+SRC0016+SRC0017+SRC0023	earnest sexually confident emotionally huge man who loves without guile / falls completely; no partial love / physical-forward; emotionally honest; runs toward problems || emotional whirlwind who shows up / immediate attachment; ignores hierarchy / erupts with surprising scale || explosive found-family loyalty anchor / declares bond once and defends forever / explosive escalating strength	public embarrassment that becomes witness	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
13	The Afterwake	WE13_00431	Rolzen	Feritha	268	SRC0014+SRC0015+SRC0016+SRC0017+SRC0023	earnest sexually confident emotionally huge man who loves without guile / falls completely; no partial love / physical-forward; emotionally honest; runs toward problems || emotional whirlwind who shows up / immediate attachment; ignores hierarchy / erupts with surprising scale || explosive found-family loyalty anchor / declares bond once and defends forever / explosive escalating strength	dangerous question asked at the wrong time but for the right reason	relationship, pressure, humor, and future obligation	high-score satellite gets recurring callback seed	encounter may remain local unless later scene pressure calls it back	core_minimum_three
13	The Afterwake	WE13_00432	Rolzen	Pethran	268	SRC0014+SRC0015+SRC0016+SRC0017+SRC0023	earnest sexually confident emotionally huge man who loves without guile / falls completely; no partial love / physical-forward; emotionally honest; runs toward problems || emotional whirlwind who shows up / immediate attachment; ignores hierarchy / erupts with surprising scale || explosive found-family loyalty anchor / declares bond once and defends forever / explosive escalating strength	argument that turns into protection	relationship, pressure, humor, and future obligation	high-score satellite gets recurring callback seed	encounter may remain local unless later scene pressure calls it back	core_minimum_three
14	The Long Reorientation	WE14_00433	Pip	Verath	260	SRC0001+SRC0002+SRC0003+SRC0008+SRC0024	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	small ridiculous task that reveals serious loyalty	relationship, pressure, humor, and future obligation	high-score satellite gets recurring callback seed	encounter may remain local unless later scene pressure calls it back	core_minimum_three
14	The Long Reorientation	WE14_00434	Pip	Corveth	330	SRC0001+SRC0002+SRC0003+SRC0008+SRC0024	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	rescue attempt that goes socially wrong before it goes right	relationship, pressure, humor, and future obligation	high-score satellite gets recurring callback seed	encounter may remain local unless later scene pressure calls it back	core_minimum_three
14	The Long Reorientation	WE14_00435	Pip	Renath	268	SRC0001+SRC0002+SRC0003+SRC0008+SRC0024	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	market pressure scene with a hidden consequence	relationship, pressure, humor, and future obligation	high-score satellite gets recurring callback seed	encounter may remain local unless later scene pressure calls it back	core_minimum_three
14	The Long Reorientation	WE14_00436	Daisy May	Thorn	330	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	quiet care scene interrupted by external danger	relationship, pressure, humor, and future obligation	high-score satellite gets recurring callback seed	encounter may remain local unless later scene pressure calls it back	core_minimum_three
14	The Long Reorientation	WE14_00437	Daisy May	Reval	268	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	comic misunderstanding that exposes a true wound	relationship, pressure, humor, and future obligation	high-score satellite gets recurring callback seed	encounter may remain local unless later scene pressure calls it back	core_minimum_three
14	The Long Reorientation	WE14_00438	Daisy May	Daevyn	260	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	training failure that becomes a better method	relationship, pressure, humor, and future obligation	high-score satellite gets recurring callback seed	encounter may remain local unless later scene pressure calls it back	core_minimum_three
14	The Long Reorientation	WE14_00439	Majiskii	Selwyn	268	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	shared meal that turns into a strategic decision	relationship, pressure, humor, and future obligation	high-score satellite gets recurring callback seed	encounter may remain local unless later scene pressure calls it back	core_minimum_three
14	The Long Reorientation	WE14_00440	Majiskii	Elven	260	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	route negotiation where the weak detail saves everyone	relationship, pressure, humor, and future obligation	high-score satellite gets recurring callback seed	encounter may remain local unless later scene pressure calls it back	core_minimum_three
14	The Long Reorientation	WE14_00441	Majiskii	Kyrel	260	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	unexpected kindness that creates a later obligation	relationship, pressure, humor, and future obligation	high-score satellite gets recurring callback seed	encounter may remain local unless later scene pressure calls it back	core_minimum_three
14	The Long Reorientation	WE14_00442	Xethrolund	Ithren	260	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	public embarrassment that becomes witness	relationship, pressure, humor, and future obligation	high-score satellite gets recurring callback seed	encounter may remain local unless later scene pressure calls it back	core_minimum_three
14	The Long Reorientation	WE14_00443	Xethrolund	Loreth	260	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	dangerous question asked at the wrong time but for the right reason	relationship, pressure, humor, and future obligation	high-score satellite gets recurring callback seed	encounter may remain local unless later scene pressure calls it back	core_minimum_three
14	The Long Reorientation	WE14_00444	Xethrolund	Tavan	260	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	argument that turns into protection	relationship, pressure, humor, and future obligation	high-score satellite gets recurring callback seed	encounter may remain local unless later scene pressure calls it back	core_minimum_three
14	The Long Reorientation	WE14_00445	Majiskii	Seth	260	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	small ridiculous task that reveals serious loyalty	relationship, pressure, humor, and future obligation	high-score satellite gets recurring callback seed	encounter may remain local unless later scene pressure calls it back	satellite_minimum_one
14	The Long Reorientation	WE14_00446	Xethrolund	Sorra	225	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	rescue attempt that goes socially wrong before it goes right	relationship, pressure, humor, and future obligation	high-score satellite gets recurring callback seed	encounter may remain local unless later scene pressure calls it back	satellite_minimum_one
15	Suffocating in Silence	WE15_00447	Rolzen	role	123	SRC0014+SRC0015+SRC0016+SRC0017+SRC0023	earnest sexually confident emotionally huge man who loves without guile / falls completely; no partial love / physical-forward; emotionally honest; runs toward problems || emotional whirlwind who shows up / immediate attachment; ignores hierarchy / erupts with surprising scale || explosive found-family loyalty anchor / declares bond once and defends forever / explosive escalating strength	market pressure scene with a hidden consequence	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
15	Suffocating in Silence	WE15_00448	Rolzen	eyeless city inhabitants	120	SRC0014+SRC0015+SRC0016+SRC0017+SRC0023	earnest sexually confident emotionally huge man who loves without guile / falls completely; no partial love / physical-forward; emotionally honest; runs toward problems || emotional whirlwind who shows up / immediate attachment; ignores hierarchy / erupts with surprising scale || explosive found-family loyalty anchor / declares bond once and defends forever / explosive escalating strength	quiet care scene interrupted by external danger	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
15	Suffocating in Silence	WE15_00449	Rolzen	the Drawn	120	SRC0014+SRC0015+SRC0016+SRC0017+SRC0023	earnest sexually confident emotionally huge man who loves without guile / falls completely; no partial love / physical-forward; emotionally honest; runs toward problems || emotional whirlwind who shows up / immediate attachment; ignores hierarchy / erupts with surprising scale || explosive found-family loyalty anchor / declares bond once and defends forever / explosive escalating strength	comic misunderstanding that exposes a true wound	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
15	Suffocating in Silence	WE15_00450	Pip	mutilated)	120	SRC0001+SRC0002+SRC0003+SRC0008+SRC0024	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	training failure that becomes a better method	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
15	Suffocating in Silence	WE15_00451	Pip	first_appears	99	SRC0001+SRC0002+SRC0003+SRC0008+SRC0024	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	shared meal that turns into a strategic decision	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
15	Suffocating in Silence	WE15_00452	Pip	unnamed warden friend	268	SRC0001+SRC0002+SRC0003+SRC0008+SRC0024	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	route negotiation where the weak detail saves everyone	relationship, pressure, humor, and future obligation	high-score satellite gets recurring callback seed	encounter may remain local unless later scene pressure calls it back	core_minimum_three
