book_num	book_title	era_band	slot_in_book	scene_id	source_layer	source_type	old_title	clean_title	title_status	brief_scene_description	inferred_character_names	inferred_character_ids	book_active_cast	book_key_pressure	source_trace	corridor_region_anchor	county_anchor	ecology_pressure_mode	creature_refs	transformation_notes	event_beat_id	main_story_status	originality_status	domain_flags	quest_hook	world_introduction_anchor	coverage_status
3	The First Thread	Era I — Contact and First Threads	167	B03_L167	DIRECT_SOURCE	SCENE_LADDER	Pip Feels Split Between Two Worlds	Pip Feels Split Between Two Worlds	kept	 Event beat EB-RW-00927: a creature signal interrupts the obvious solution.	Pip (Indalwin Willowjayce)	wowas::pip_indalwin_willowjayce	Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_LADDER:books/Book_03_The_First_Thread/placed/B03_SCENE_LADDER.md:B03_L167|event_beat:EB-RW-00927						EB-RW-00927	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|world_introduction	 Event beat EB-RW-00927: a creature signal interrupts the obvious solution.	spine-derived-world-anchor	validated_domain_presence
3	The First Thread	Era I — Contact and First Threads	168	B03_L168	DIRECT_SOURCE	SCENE_LADDER	The Book Waits in His Thoughts	The Book Waits in His Thoughts	kept	 Event beat EB-RW-00928: the group records a consequence before continuing.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_LADDER:books/Book_03_The_First_Thread/placed/B03_SCENE_LADDER.md:B03_L168|event_beat:EB-RW-00928						EB-RW-00928	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|quests	 Event beat EB-RW-00928: the group records a consequence before continuing.	spine-derived-world-anchor	validated_domain_presence
3	The First Thread	Era I — Contact and First Threads	169	B03_L169	DIRECT_SOURCE	SCENE_LADDER	A Phrase He Cannot Forget	A Phrase He Cannot Forget	kept	 Event beat EB-RW-00929: choice pressure changes the route.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_LADDER:books/Book_03_The_First_Thread/placed/B03_SCENE_LADDER.md:B03_L169|event_beat:EB-RW-00929						EB-RW-00929	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|quests	 Event beat EB-RW-00929: choice pressure changes the route.	spine-derived-world-anchor	validated_domain_presence
3	The First Thread	Era I — Contact and First Threads	170	B03_L170	DIRECT_SOURCE	SCENE_LADDER	Xethrolund Advises Restraint, Not Retreat	Xethrolund Advises Restraint, Not Retreat	kept	 Event beat EB-RW-00930: a relationship obligation becomes actionable.	Xethrolund	wowas::xethrolund_papi	Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_LADDER:books/Book_03_The_First_Thread/placed/B03_SCENE_LADDER.md:B03_L170|event_beat:EB-RW-00930						EB-RW-00930	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|quests	 Event beat EB-RW-00930: a relationship obligation becomes actionable.	spine-derived-world-anchor	validated_domain_presence
3	The First Thread	Era I — Contact and First Threads	171	B03_L171	DIRECT_SOURCE	SCENE_LADDER	The Day Ends More Tense Than It Began	The Day Ends More Tense Than It Began	kept	 Event beat EB-RW-00931: the ecology pushes back against the plan.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_LADDER:books/Book_03_The_First_Thread/placed/B03_SCENE_LADDER.md:B03_L171|event_beat:EB-RW-00931						EB-RW-00931	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|world_introduction|quests	 Event beat EB-RW-00931: the ecology pushes back against the plan.	spine-derived-world-anchor	validated_domain_presence
3	The First Thread	Era I — Contact and First Threads	172	B03_L172	DIRECT_SOURCE	SCENE_LADDER	Pip Writes the Disturbance Down	Pip Writes the Disturbance Down	kept	 Event beat EB-RW-00932: a world introduction reveals a cost.	Pip (Indalwin Willowjayce)	wowas::pip_indalwin_willowjayce	Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_LADDER:books/Book_03_The_First_Thread/placed/B03_SCENE_LADDER.md:B03_L172|event_beat:EB-RW-00932						EB-RW-00932	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|world_introduction|quests	 Event beat EB-RW-00932: a world introduction reveals a cost.	spine-derived-world-anchor	validated_domain_presence
3	The First Thread	Era I — Contact and First Threads	173	B03_L173	DIRECT_SOURCE	SCENE_LADDER	The House Cannot Decode the Whole Threat	The House Cannot Decode the Whole Threat	kept	 Event beat EB-RW-00933: the quest objective changes after evidence.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_LADDER:books/Book_03_The_First_Thread/placed/B03_SCENE_LADDER.md:B03_L173|event_beat:EB-RW-00933						EB-RW-00933	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|quests	 Event beat EB-RW-00933: the quest objective changes after evidence.	spine-derived-world-anchor	validated_domain_presence
3	The First Thread	Era I — Contact and First Threads	174	B03_L174	DIRECT_SOURCE	SCENE_LADDER	The Bond Holds the Unease	The Bond Holds the Unease	kept	 Event beat EB-RW-00934: a character must trade certainty for movement.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_LADDER:books/Book_03_The_First_Thread/placed/B03_SCENE_LADDER.md:B03_L174|event_beat:EB-RW-00934						EB-RW-00934	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures	 Event beat EB-RW-00934: a character must trade certainty for movement.	spine-derived-world-anchor	validated_domain_presence
3	The First Thread	Era I — Contact and First Threads	175	B03_L175	DIRECT_SOURCE	SCENE_LADDER	The Outer World Presses Back	The Outer World Presses Back	kept	 Event beat EB-RW-00935: a creature signal interrupts the obvious solution.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_LADDER:books/Book_03_The_First_Thread/placed/B03_SCENE_LADDER.md:B03_L175|event_beat:EB-RW-00935						EB-RW-00935	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|world_introduction	 Event beat EB-RW-00935: a creature signal interrupts the obvious solution.	spine-derived-world-anchor	validated_domain_presence
3	The First Thread	Era I — Contact and First Threads	176	B03_L176	DIRECT_SOURCE	SCENE_LADDER	Pip Opens the Book with Earnestness	Pip Opens the Book with Earnestness	kept	 Event beat EB-RW-00936: the group records a consequence before continuing.	Pip (Indalwin Willowjayce)	wowas::pip_indalwin_willowjayce	Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_LADDER:books/Book_03_The_First_Thread/placed/B03_SCENE_LADDER.md:B03_L176|event_beat:EB-RW-00936						EB-RW-00936	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|quests	 Event beat EB-RW-00936: the group records a consequence before continuing.	spine-derived-world-anchor	validated_domain_presence
3	The First Thread	Era I — Contact and First Threads	177	B03_L177	DIRECT_SOURCE	SCENE_LADDER	He Comes to the Exchange Needing More Than Comfort	He Comes to the Exchange Needing More Than Comfort	kept	 Event beat EB-RW-00937: choice pressure changes the route.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_LADDER:books/Book_03_The_First_Thread/placed/B03_SCENE_LADDER.md:B03_L177|event_beat:EB-RW-00937						EB-RW-00937	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|quests	 Event beat EB-RW-00937: choice pressure changes the route.	spine-derived-world-anchor	validated_domain_presence
3	The First Thread	Era I — Contact and First Threads	178	B03_L178	DIRECT_SOURCE	SCENE_LADDER	A Line About Remaining	A Line About Remaining	kept	 Event beat EB-RW-00938: a relationship obligation becomes actionable.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_LADDER:books/Book_03_The_First_Thread/placed/B03_SCENE_LADDER.md:B03_L178|event_beat:EB-RW-00938						EB-RW-00938	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|quests	 Event beat EB-RW-00938: a relationship obligation becomes actionable.	spine-derived-world-anchor	validated_domain_presence
3	The First Thread	Era I — Contact and First Threads	179	B03_L179	DIRECT_SOURCE	SCENE_LADDER	The Bond Begins Moving Toward Vow-Form	The Bond Begins Moving Toward Vow-Form	kept	 Event beat EB-RW-00939: the ecology pushes back against the plan.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_LADDER:books/Book_03_The_First_Thread/placed/B03_SCENE_LADDER.md:B03_L179|event_beat:EB-RW-00939						EB-RW-00939	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|world_introduction|quests	 Event beat EB-RW-00939: the ecology pushes back against the plan.	spine-derived-world-anchor	validated_domain_presence
3	The First Thread	Era I — Contact and First Threads	180	B03_L180	DIRECT_SOURCE	SCENE_LADDER	Xethrolund Responds Without Hesitation	Xethrolund Responds Without Hesitation	kept	 Event beat EB-RW-00940: a world introduction reveals a cost.	Xethrolund	wowas::xethrolund_papi	Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_LADDER:books/Book_03_The_First_Thread/placed/B03_SCENE_LADDER.md:B03_L180|event_beat:EB-RW-00940						EB-RW-00940	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|world_introduction|quests	 Event beat EB-RW-00940: a world introduction reveals a cost.	spine-derived-world-anchor	validated_domain_presence
3	The First Thread	Era I — Contact and First Threads	181	B03_L181	DIRECT_SOURCE	SCENE_LADDER	Mutual Seriousness Becomes Visible	Mutual Seriousness Becomes Visible	kept	 Event beat EB-RW-00941: the quest objective changes after evidence.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_LADDER:books/Book_03_The_First_Thread/placed/B03_SCENE_LADDER.md:B03_L181|event_beat:EB-RW-00941						EB-RW-00941	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|quests	 Event beat EB-RW-00941: the quest objective changes after evidence.	spine-derived-world-anchor	validated_domain_presence
3	The First Thread	Era I — Contact and First Threads	182	B03_L182	DIRECT_SOURCE	SCENE_LADDER	Pip Writes More Plainly Than Ever Before	Pip Writes More Plainly Than Ever Before	kept	 Event beat EB-RW-00942: a character must trade certainty for movement.	Pip (Indalwin Willowjayce)	wowas::pip_indalwin_willowjayce	Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_LADDER:books/Book_03_The_First_Thread/placed/B03_SCENE_LADDER.md:B03_L182|event_beat:EB-RW-00942						EB-RW-00942	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures	 Event beat EB-RW-00942: a character must trade certainty for movement.	spine-derived-world-anchor	validated_domain_presence
3	The First Thread	Era I — Contact and First Threads	183	B03_L183	DIRECT_SOURCE	SCENE_LADDER	The Exchange Loses Some of Its Protective Indirectness	The Exchange Loses Some of Its Protective Indirectness	kept	 Event beat EB-RW-00943: a creature signal interrupts the obvious solution.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_LADDER:books/Book_03_The_First_Thread/placed/B03_SCENE_LADDER.md:B03_L183|event_beat:EB-RW-00943						EB-RW-00943	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|world_introduction	 Event beat EB-RW-00943: a creature signal interrupts the obvious solution.	spine-derived-world-anchor	validated_domain_presence
3	The First Thread	Era I — Contact and First Threads	184	B03_L184	DIRECT_SOURCE	SCENE_LADDER	A Promise Without Ceremony	A Promise Without Ceremony	kept	 Event beat EB-RW-00944: the group records a consequence before continuing.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_LADDER:books/Book_03_The_First_Thread/placed/B03_SCENE_LADDER.md:B03_L184|event_beat:EB-RW-00944						EB-RW-00944	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|quests	 Event beat EB-RW-00944: the group records a consequence before continuing.	spine-derived-world-anchor	validated_domain_presence
3	The First Thread	Era I — Contact and First Threads	185	B03_L185	DIRECT_SOURCE	SCENE_LADDER	Commitment Begins Before Ritual	Commitment Begins Before Ritual	kept	 Event beat EB-RW-00945: choice pressure changes the route.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_LADDER:books/Book_03_The_First_Thread/placed/B03_SCENE_LADDER.md:B03_L185|event_beat:EB-RW-00945						EB-RW-00945	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|quests	 Event beat EB-RW-00945: choice pressure changes the route.	spine-derived-world-anchor	validated_domain_presence
3	The First Thread	Era I — Contact and First Threads	186	B03_L186	DIRECT_SOURCE	SCENE_LADDER	The Fear of Meaning Too Much	The Fear of Meaning Too Much	kept	 Event beat EB-RW-00946: a relationship obligation becomes actionable.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_LADDER:books/Book_03_The_First_Thread/placed/B03_SCENE_LADDER.md:B03_L186|event_beat:EB-RW-00946						EB-RW-00946	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|quests	 Event beat EB-RW-00946: a relationship obligation becomes actionable.	spine-derived-world-anchor	validated_domain_presence
3	The First Thread	Era I — Contact and First Threads	187	B03_L187	DIRECT_SOURCE	SCENE_LADDER	Pip Recognizes That Promises Change Everything	Pip Recognizes That Promises Change Everything	kept	 Event beat EB-RW-00947: the ecology pushes back against the plan.	Pip (Indalwin Willowjayce)	wowas::pip_indalwin_willowjayce	Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_LADDER:books/Book_03_The_First_Thread/placed/B03_SCENE_LADDER.md:B03_L187|event_beat:EB-RW-00947						EB-RW-00947	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|world_introduction|quests	 Event beat EB-RW-00947: the ecology pushes back against the plan.	spine-derived-world-anchor	validated_domain_presence
3	The First Thread	Era I — Contact and First Threads	188	B03_L188	DIRECT_SOURCE	SCENE_LADDER	Xethrolund Does Not Soften the Weight	Xethrolund Does Not Soften the Weight	kept	 Event beat EB-RW-00948: a world introduction reveals a cost.	Xethrolund	wowas::xethrolund_papi	Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_LADDER:books/Book_03_The_First_Thread/placed/B03_SCENE_LADDER.md:B03_L188|event_beat:EB-RW-00948						EB-RW-00948	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|world_introduction|quests	 Event beat EB-RW-00948: a world introduction reveals a cost.	spine-derived-world-anchor	validated_domain_presence
3	The First Thread	Era I — Contact and First Threads	189	B03_L189	DIRECT_SOURCE	SCENE_LADDER	A Promise About Truth	A Promise About Truth	kept	 Event beat EB-RW-00949: the quest objective changes after evidence.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_LADDER:books/Book_03_The_First_Thread/placed/B03_SCENE_LADDER.md:B03_L189|event_beat:EB-RW-00949						EB-RW-00949	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|quests	 Event beat EB-RW-00949: the quest objective changes after evidence.	spine-derived-world-anchor	validated_domain_presence
3	The First Thread	Era I — Contact and First Threads	190	B03_L190	DIRECT_SOURCE	SCENE_LADDER	A Promise About Return	A Promise About Return	kept	 Event beat EB-RW-00950: a character must trade certainty for movement.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_LADDER:books/Book_03_The_First_Thread/placed/B03_SCENE_LADDER.md:B03_L190|event_beat:EB-RW-00950						EB-RW-00950	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|quests	 Event beat EB-RW-00950: a character must trade certainty for movement.	spine-derived-world-anchor	validated_domain_presence
3	The First Thread	Era I — Contact and First Threads	191	B03_L191	DIRECT_SOURCE	SCENE_LADDER	A Promise About Seeing	A Promise About Seeing	kept	 Event beat EB-RW-00951: a creature signal interrupts the obvious solution.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_LADDER:books/Book_03_The_First_Thread/placed/B03_SCENE_LADDER.md:B03_L191|event_beat:EB-RW-00951						EB-RW-00951	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|world_introduction	 Event beat EB-RW-00951: a creature signal interrupts the obvious solution.	spine-derived-world-anchor	validated_domain_presence
3	The First Thread	Era I — Contact and First Threads	192	B03_L192	DIRECT_SOURCE	SCENE_LADDER	Pip Feels the Bond Become Moral	Pip Feels the Bond Become Moral	kept	 Event beat EB-RW-00952: the group records a consequence before continuing.	Pip (Indalwin Willowjayce)	wowas::pip_indalwin_willowjayce	Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_LADDER:books/Book_03_The_First_Thread/placed/B03_SCENE_LADDER.md:B03_L192|event_beat:EB-RW-00952						EB-RW-00952	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|quests	 Event beat EB-RW-00952: the group records a consequence before continuing.	spine-derived-world-anchor	validated_domain_presence
3	The First Thread	Era I — Contact and First Threads	193	B03_L193	DIRECT_SOURCE	SCENE_LADDER	The Book Bears Witness	The Book Bears Witness	kept	 Event beat EB-RW-00953: choice pressure changes the route.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_LADDER:books/Book_03_The_First_Thread/placed/B03_SCENE_LADDER.md:B03_L193|event_beat:EB-RW-00953						EB-RW-00953	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|quests	 Event beat EB-RW-00953: choice pressure changes the route.	spine-derived-world-anchor	validated_domain_presence
3	The First Thread	Era I — Contact and First Threads	194	B03_L194	DIRECT_SOURCE	SCENE_LADDER	Mack Calls from Farther Away	Mack Calls from Farther Away	kept	 Event beat EB-RW-00954: a relationship obligation becomes actionable.	Mack	wowas::mack_willow_father	Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_LADDER:books/Book_03_The_First_Thread/placed/B03_SCENE_LADDER.md:B03_L194|event_beat:EB-RW-00954						EB-RW-00954	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|quests	 Event beat EB-RW-00954: a relationship obligation becomes actionable.	spine-derived-world-anchor	validated_domain_presence
3	The First Thread	Era I — Contact and First Threads	195	B03_L195	DIRECT_SOURCE	SCENE_LADDER	Pip Chooses Not to Break the Moment	Pip Chooses Not to Break the Moment	kept	 Event beat EB-RW-00955: the ecology pushes back against the plan.	Pip (Indalwin Willowjayce)	wowas::pip_indalwin_willowjayce	Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_LADDER:books/Book_03_The_First_Thread/placed/B03_SCENE_LADDER.md:B03_L195|event_beat:EB-RW-00955						EB-RW-00955	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|world_introduction|quests	 Event beat EB-RW-00955: the ecology pushes back against the plan.	spine-derived-world-anchor	validated_domain_presence
3	The First Thread	Era I — Contact and First Threads	196	B03_L196	DIRECT_SOURCE	SCENE_LADDER	Xethrolund Offers Reciprocity	Xethrolund Offers Reciprocity	kept	 Event beat EB-RW-00956: a world introduction reveals a cost.	Xethrolund	wowas::xethrolund_papi	Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_LADDER:books/Book_03_The_First_Thread/placed/B03_SCENE_LADDER.md:B03_L196|event_beat:EB-RW-00956						EB-RW-00956	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|world_introduction|quests	 Event beat EB-RW-00956: a world introduction reveals a cost.	spine-derived-world-anchor	validated_domain_presence
3	The First Thread	Era I — Contact and First Threads	197	B03_L197	DIRECT_SOURCE	SCENE_LADDER	The Thread Proves Mutual, Not Aspirational	The Thread Proves Mutual, Not Aspirational	kept	 Event beat EB-RW-00957: the quest objective changes after evidence.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_LADDER:books/Book_03_The_First_Thread/placed/B03_SCENE_LADDER.md:B03_L197|event_beat:EB-RW-00957						EB-RW-00957	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|quests	 Event beat EB-RW-00957: the quest objective changes after evidence.	spine-derived-world-anchor	validated_domain_presence
3	The First Thread	Era I — Contact and First Threads	198	B03_L198	DIRECT_SOURCE	SCENE_LADDER	Pip Nearly Names Love	Pip Nearly Names Love	kept	 Event beat EB-RW-00958: a character must trade certainty for movement.	Pip (Indalwin Willowjayce)	wowas::pip_indalwin_willowjayce	Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson)	"Xethrolund reveals himself. 7 feet. Red hair. Muscular librarian. P.A.P.I. | True name recognition: Indalwin Willowjayce. | ""You are not what was done to you."" — canon locked line. | Clarity anchor established."	SCENE_LADDER:books/Book_03_The_First_Thread/placed/B03_SCENE_LADDER.md:B03_L198|event_beat:EB-RW-00958						EB-RW-00958	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures	 Event beat EB-RW-00958: a character must trade certainty for movement.	spine-derived-world-anchor	validated_domain_presence
